timestamp,content,title,author,board
2025-06-19 22:30:23,"""作者ivorysoap (ivorysoap)看板Gossiping標題Re: [問卦] 為什麼你覺得沒實戰的解放軍比美軍強時間Thu Jun 19 22:30:23 2025
※ 引述《ai770116 (東方的神秘力量)》之銘言：
: 八卦普遍認為，解放軍比美軍強
: 發生戰爭的時候
: 美軍會被痛宰
: 所以不管美軍會不會幫台灣打仗
: 中國都會成功武統台灣
: 或是即便戰場在台灣以外的地方
: 也是解放軍會贏
: 可是美軍1990年代至今，一直有在實戰
: 解放軍則是相反，1990年代至今
: 除了少數聯合國維和部隊人員之外
: 根本沒有大部隊實戰的經驗
: 解放軍有實戰經驗的將軍，大概都死了

沒有耶
你這標題就是造謠了
我在八卦待了那麼多年
""""從來""""沒看過有任何鄉民認為
解放軍比美軍強
更沒有八卦""""普遍認為""""這回事

就算抖音上有一堆大陸鄉民吹“共軍在某些方面""""
已經超英趕美

但我依然沒看過任何一個大陸鄉民敢吹 共軍全面超過美軍

畢竟美軍很多黑科技還是共軍目前所沒有的 比方B2 轟炸機
APACHE 64 甚至幾百年前的CH-47 跟黑鷹直昇機


我看到的 大陸的軍迷比台灣的鄉民水準高多了
至少他們不會像台灣某些人 到現在還把老掉牙的幻象2000吹上天
說什麼想打下幻象只能幻想

大概JOHN。""",Re: [問卦] 為什麼你覺得沒實戰的解放軍比美軍強,ivorysoap,Gossiping
2025-06-19 22:30:39,"""作者NUMB43 (晚了~該睡了)看板Gossiping標題[問卦] 以色列伊朗互丟都不怕丟到中間國家喔時間Thu Jun 19 22:30:39 2025
兩個國家至少差1000公里
以色列到伊朗首都 1500公里
兩個都不怕丟到中間的國家喔
還是就吃定你 丟到 算你雖小""",[問卦] 以色列伊朗互丟都不怕丟到中間國家喔,NUMB43,Gossiping
2025-06-19 22:30:42,"""作者loken0408 (男人野蠻劍)看板Gossiping標題Re: [問卦] 六福村全票漲到1400？時間Thu Jun 19 22:30:42 2025
今天剛從環球影城回飯店打這篇
今天環球F票價折合臺幣$1813
https://i.imgur.com/Blua1lB.jpeg
台灣票券網很常特價環球影城門票
這次搶到可樂買一送一兩張只要$1840
https://i.imgur.com/6I2djog.jpeg
6:20到環球人很少
大門口每排只排了不到10人
7:30過安檢後到檢票口前面只剩3個
8:15開園
20:00閉園
這12個小時玩了

1、咚奇剛 2、禁忌之旅 3、鷹馬 4、乘車遊逆轉 5、水世界劇場 6、侏羅紀乘車 7、翼龍 8、乘車遊正常 9、小小兵雷射光乘車遊 10、翼龍 11、小小兵瘋狂乘車遊 12、瑪利歐賽車 13、耀西

一進門直衝咚奇剛
玩完
1、咚奇剛 2、禁忌之旅 3、鷹馬
竟然還不到0920

沒買任何快通
只用了兩張jcb極致卡換兩次VIP翼龍免排隊

我就問六福村要怎比


※ 引述《aaa1124078 (Bang Bang)》之銘言：
: 如標題啦！
: 我們台灣主題樂園的龍頭：六福村
: 目前官網公布調漲過後的票價
: 全票1400 水樂園799
: 水+陸 1800
: 還有不能玩設施的散步票699
: 我還以為他要新增主題村了
: 結果沒有……""",Re: [問卦] 六福村全票漲到1400？,loken0408,Gossiping
2025-06-19 22:31:59,"""作者taifenye (熊貓)看板Gossiping標題[新聞] 黑熊避難包1380元貴如愛馬仕等級 國民時間Thu Jun 19 22:31:59 2025
黑熊避難包1380元貴如愛馬仕等級 國民黨：內容物批發價300元

2025年06月19日 12:43

ETTODAY 記者鄭佩玟／台北報導

民進黨立委沈伯洋認為，部分臉書粉專造謠攻擊他的家人，已代表父親對2個粉專、1個帳
號提告妨害名譽。國民黨今（19日）舉行記者會持續緊咬沈伯洋「紅孩兒」背景，國民黨
桃園市議員凌濤諷刺，沈伯洋的「黑熊學院」大賺國難財，竟然推出「中國紅熊救難包」
中的「愛馬仕」，一個要價1380元，但內容物的批發價僅300元，強力呼籲民眾不要購買
，因為同樣的錢可以買到4個。

凌濤指出，總統賴清德昨天原擬邀在野領袖參與的國安簡報中，有沒有要澄清總統府內共
諜事態、調查立法院第五縱隊？林右昌說拚罷免要先反共，那有沒有要反對「紅孩兒」家
族用中國台灣名義在中國大陸做生意？

凌濤表示，民進黨如今要反共，應先反立院民進黨團總召柯建銘、國安會祕書長吳釗燮與
沈伯洋，因柯子在大陸開公司做生意，董事還有中共高層；跟吳10年的秘書竟是共諜；沈
父到對岸做生意。他更稱，「紅孩兒」沈伯洋身為立法院國防委員會現任召委，就是反共
與台灣國安最大的破口。

國民黨副發言人鄧凱勛則說，網友抓包黑熊學院發救難財，推出的「救難包界的愛馬仕」
，售價高達1380元，沈伯洋反駁說「賣貴是因為非中製」，但黑熊學院過去就曾用過大陸
製產品。他舉例，黑熊學院的空拍機就使用大陸大疆品牌產品，2024年12月8日，黑熊學
院舉辦「DEFEND TAIWAN」排字活動，空拍機就是中國製的大疆公司出品，事後卻偷偷清
除相關資料。此外，黑熊學院創辦人沈伯洋家族還買賣大陸產品。他批評，沈伯洋「非中
製」的說法只是雙標嘴砲，試圖要從中賺錢。

鄧凱勛呼籲賴清德，不要忘記自己曾說過的非紅產業鏈，也不要忘記曾將大陸當成敵對國
，現在遇到沈伯洋的事情，又變成合理又合法嗎？他強調，人民都看在眼裡，賴清德如果
繼續再無腦地護航，相信人民一定會用「不同意罷免」的票，來對賴清德的雙標投下最大
的「不同意」。

https://www.ettoday.net/news/20250619/2981336.htm

沈伯洋跟黑熊學院已經說明很多次了

我個人覺得台灣製日本製跟中國製完全不一樣

台灣跟日本的東西一定比較好啊""",[新聞] 黑熊避難包1380元貴如愛馬仕等級 國民,taifenye,Gossiping
2025-06-19 22:32:10,"""作者ginchen5566 (八卦六四天安門)看板Gossiping標題[問卦] 一天一蘋果有用嗎？時間Thu Jun 19 22:32:10 2025
https://i.postimg.cc/tgqRTsBY/IMG-5073.jpg
https://i.postimg.cc/6pL5trLk/IMG-5074.jpg
https://i.postimg.cc/g2PkCSRy/IMG-5075.jpg
https://i.postimg.cc/KvT8sSKv/IMG-5076.jpg
https://i.postimg.cc/RCy0RVZD/IMG-5077.jpg
https://i.postimg.cc/wMCTTFrp/IMG-5078.jpg
https://i.postimg.cc/MHMpSgd5/IMG-5079.jpg
https://i.postimg.cc/FKNzLWHF/IMG-5080.jpg
https://i.postimg.cc/CK71HGRG/IMG-5081.jpg
https://i.postimg.cc/W3f1xs6t/IMG-5082.jpg
https://i.postimg.cc/G2ppM4DZ/IMG-5083.jpg
https://i.postimg.cc/jqFDF4Zv/IMG-5084.jpg
https://i.postimg.cc/2SpVz8pZ/IMG-5085.jpg
https://i.postimg.cc/cLQ66yZ5/IMG-5086.jpg
https://i.postimg.cc/5NQXdQrJ/IMG-5087.jpg
https://i.postimg.cc/kGBB52Xx/IMG-5088.jpg
https://i.postimg.cc/j2mCnRLB/IMG-5089.jpg
https://i.postimg.cc/Px6ChWhX/IMG-5090.jpg
https://i.postimg.cc/4d4Yr8D2/IMG-5091.jpg
https://i.postimg.cc/8zWfWfd4/IMG-5092.jpg
https://i.postimg.cc/W4wDYRHJ/IMG-5093.jpg
https://i.postimg.cc/yNHgT6vH/IMG-5094.jpg
https://i.postimg.cc/tC8VYN67/IMG-5096.jpg


如果每天早上固定吃一顆蘋果，

想說是不是能變健康一點，

八卦有沒有那種真的靠蘋果逆轉體質的？

還是只是心理作用？""",[問卦] 一天一蘋果有用嗎？,ginchen5566,Gossiping
2025-06-19 22:33:02,"""作者w1230319 (龜山下智久)看板Gossiping標題[問卦] 台灣的樂透彩券頭獎中獎率比國外高？時間Thu Jun 19 22:33:02 2025

如題

正常來說台灣這個小地方的人少

樂透彩的頭獎得主數量會遠低於國外的

可是台灣的樂透彩券中頭獎的人都超多

這不覺得違反常理嗎

不是有一個叫做「常態分佈」的定律嗎？

脫離了吧？脫離現實了吧？""",[問卦] 台灣的樂透彩券頭獎中獎率比國外高？,w1230319,Gossiping
2025-06-19 22:34:56,"""作者a22028504 (T.L.王)看板Gossiping標題[問卦] 某卡通的遁逃術怎麼那麼猛？時間Thu Jun 19 22:34:56 2025
因為很久沒有忍者火紅的卡通了，
所以查了一些忍者的資料來看。
發現某卡通的火遁、水遁都使用來逃跑用的
火->煙霧彈
水->藏於水中閉氣
木->類似迷彩保護色
金->鐵刺網干擾對手行動逃跑
土->挖洞、地窖等

突然覺得某卡通人物逃跑的用的忍術…殺傷力好強…""",[問卦] 某卡通的遁逃術怎麼那麼猛？,a22028504,Gossiping
2025-06-19 22:35:23,"""作者wwewcwwwf (桃園竹野內 豐)看板Gossiping標題[問卦] 老闆在自己開的公司當研發替代役!?時間Thu Jun 19 22:35:23 2025
如提

我朋友的大學同學拉

聽說大學碩士都延畢 都在搞創業

後來終於過了快10年吧

這幾年公司開始賺大錢 營收破億

前年還去年 還直接在自己公司申請當替代役

剛開始聽到覺得 這合法嗎? 這樣也未免太爽了吧

有沒有在自己開的公司內當研發替代役的八卦?""",[問卦] 老闆在自己開的公司當研發替代役!?,wwewcwwwf,Gossiping
2025-06-19 22:35:44,"""作者jizzinmyhand (射手座)看板Gossiping標題[問卦] 當年周杰倫跟蔡依林合體放到現在？時間Thu Jun 19 22:35:44 2025

大家好我小魯

最近蔡依林又要出新歌，小魯朋友不禁回想起他當年

在現場目睹蔡依林當周杰倫演唱會特別來賓的那一刻

https://youtu.be/ZHJiMrUaxm0?si=R2N4ZKayKn5mtg4T
9:58開始

請問這個組合放到現在相當於哪兩個人同台？

有沒有卦？""",[問卦] 當年周杰倫跟蔡依林合體放到現在？,jizzinmyhand,Gossiping
2025-06-19 22:36:28,"""作者rancheng (沉魚落雁)看板Gossiping標題[新聞] 曹興誠嗆辯論 徐巧芯接戰帖：隨時奉陪時間Thu Jun 19 22:36:28 2025
曹興誠嗆辯論 徐巧芯接戰帖：隨時奉陪

2025-06-19 12:52 聯合報／記者屈彥辰／台北即時報導

罷免國民黨立委徐巧芯領銜人曹興誠日前向中廣前董事長趙少康下辯論戰帖，被趙少康回
絕，趙少康說曹興誠要辯論應找徐本人。臉書粉專「不演了新聞台」今公布，徐巧芯同意
與曹興誠辯論，且就在「不演了新聞台」辦。徐巧芯更直接在曹興誠臉書留言，「隨時奉
陪！來吧！」

曹興誠廣發辯論戰帖，他今日在臉書發文，表示趙少康不敢跟他公開辯論，說叫他找徐巧
芯。事實上他老早就邀請徐巧芯出來公開辯論，但是她不敢出來，只敢躲在她的同溫層裡
謾罵叫囂。如果她敢出來跟他公開辯論，他會公布影片，讓大家看見，她以前罵國民黨立
院黨團總召傅崐萁是病毒，後來竟然撲在這個病毒身上哭訴。他會問她，是傅崐萁不再是
病毒？還是徐巧芯自己已經變成了病毒？就這麼一問，她就倒了。所以她絕對不敢出來公
開辯論。言行偏斜的人，只敢躲在黑暗裡橫行，ㄧ見光就死。

不過，「不演了新聞台」發出貼文，表示「徐巧芯同意與曹興誠辯論，就在不演了新聞台
辦。八不大居士（指曹興誠），不會反悔吧。」徐巧芯在底下留言，說「今天是邀約第一
天，我們看第幾天他會來！」

徐巧芯也在曹興誠貼文底下留言，「昨天我公開說了，來不演了新聞台辯論，我在這裡等
你！隨時奉陪！來吧！這次不要再像去國民黨門口鬧場一樣苗頭不對就跑啊！」

https://udn.com/news/story/6656/8817442""",[新聞] 曹興誠嗆辯論 徐巧芯接戰帖：隨時奉陪,rancheng,Gossiping
2025-06-19 22:40:28,"""作者torrest (torrest)看板Gossiping標題[問卦] 為啥當兵的軍歌完全忘不掉時間Thu Jun 19 22:40:28 2025
如題

小弟海陸退伍

陸戰隊隊歌只有唱新訓+泳訓 兩個月多

下單位好像就沒再唱過了

想不到退伍十幾年了

對於歌詞跟旋律還是很熟悉

反觀一堆校歌 班歌什麼歌的都忘光光了

有沒有人也是這樣""",[問卦] 為啥當兵的軍歌完全忘不掉,torrest,Gossiping
2025-06-19 22:40:49,"""作者j65p4m3 (悠閒)看板Gossiping標題[問卦] 台電以前是金雞母的卦？時間Thu Jun 19 22:40:49 2025

如題啦

台電一天到晚想漲價

原來是每年虧幾百億

但我去查

拷貝2017賺118億

2018賺35億

然後就開始賠到現在了

不覺得毛毛的嗎

然後說是烏俄戰爭害的

不知誰說烏俄戰爭不影響我們買便宜的天然氣齁

不知道誰說台電藏電齁

究竟金雞母跑到哪里去了？

有沒有卦？""",[問卦] 台電以前是金雞母的卦？,j65p4m3,Gossiping
2025-06-19 22:40:59,"""作者sakaba (早起的鳥兒)看板Gossiping標題[問卦] 有沒有中國的銀行存款取不出來的八卦？時間Thu Jun 19 22:40:59 2025
如題 一位男子在中國的銀行要取款

男子：對 取20萬

行員：嗯... 取不了

 5萬以上需要預約

男子：我預約過了 我打過電話 讓我今天過來

行員：嗯... 那你取錢的用途是什麼 這個需要證明

 而且要證明一下 你這筆錢的來源是合法的

 不然取不了

男子：不...

 我存錢時候你們那麼痛快

 我取錢那麼費勁

行員：嗯... 那你取錢的用途是什麼？

男子：我取出來存對面銀行 行嗎？XD

行員：啊？呃...

https://www.youtube.com/watch?v=W61Sv5l2afw

中國的銀行是不是正在爆雷倒數？有八卦嗎？""",[問卦] 有沒有中國的銀行存款取不出來的八卦？,sakaba,Gossiping
2025-06-19 22:40:57,"""作者Scorpio (批踢踢 命理、預言師 )看板Gossiping標題[新聞] 曾命中蔡英文會當總統！命理師預言柯文哲時間Thu Jun 19 22:40:57 2025
 曾命中蔡英文會當總統！命理師預言柯文哲「今年有挑戰」 
https://www.ettoday.net/news/20250618/2980534.htm
https://cdn2.ettoday.net/images/8225/d8225011.jpg

記者鄺郁庭／綜合報導

前民眾黨主席柯文哲涉犯京華城等案，持續遭法院延押。對此，曾準確預測蔡英文會當選
總統的命理專家楊登嵙老師再預測，以柯文哲生辰八字、生肖、面相來分析，柯今年恐怕
要面臨更多法律或事業方面的壓力，而政治生涯應該暫時中斷。

根據《三立新聞網》報導，命理專家楊登嵙近日以柯文哲生辰八字、生肖及面相進行分析
。首先，柯文哲是己亥年出生、生肖屬豬。從姓名學的角度出發，「哲」可拆解為「扌」
、「斤」、「口」，其中「扌」象徵人、「斤」代表刀具，「口」則與豬的形象聯想相關
。

楊登嵙指出，柯文哲這個名字有「犧牲奉獻」的意涵，若專注醫療工作領域，其實能順利
發展，但轉往政治圈就容易招是非、官司糾紛。再來，今年2025年正沖屬豬、蛇的人，己
亥年出生的柯文哲今年正好沖太歲。楊登嵙預言，柯文哲今年恐怕要面臨更多法律、事業
方面的壓力，政治生涯可能暫時中斷。""",[新聞] 曾命中蔡英文會當總統！命理師預言柯文哲,Scorpio,Gossiping
2025-06-19 22:41:53,"""作者tamama000 (GrandFatHouse崇皇肥肥)看板Gossiping標題Re: [問卦] 爆漿甜甜圈是下一個蛋塔工廠嗎？時間Thu Jun 19 22:41:53 2025
※ 引述《godgan (大俠巴西龜是問題放在前4)》之銘言：
: 蛋塔工廠風光的時候全台灣都在排
: 藝人董志成也整天在電視上面打廣告
: 這個既視感簡直就跟現在的阿Ken 一樣
: 這兩年莫名其妙紅起來的爆漿甜甜圈也是一家一家的開
: 阿Ken 也開
: 日本的品牌也要進來台灣了
: 我們這裡鄉下的麵包店也開始賣了
: 好像每個人都趕著進場分杯羹一樣
: 是怎樣
: 這種一窩蜂的東西真的有那麼好吃/好賺嗎？
: 甜甜圈裡面擠一些奶油，這樣一顆賣8、90
: 我是不懂啦
: 是說這個東西到底是怎麼紅起來的
: 為什麼這兩年會莫名其妙就爆紅了
: 大家怎麼看
: 爆漿甜甜圈會是下一個蛋塔工廠
: 還是像手搖飲市場一樣，從此在台灣有一席之地
:""",Re: [問卦] 爆漿甜甜圈是下一個蛋塔工廠嗎？,tamama000,Gossiping
2025-06-19 22:07:48,"""作者abc9bitedi (abc狗咬豬)看板Gossiping標題[問卦] 有沒有楊大智檢察官的八卦?時間Thu Jun 19 22:07:48 2025
https://www.youtube.com/watch?v=t7qirwI9Rls


剛剛看一下歷史回顧

這檢察官真的是有夠囂張....

看一下影片那個被裁定羈押的那女生

感覺很冤很委屈 ㄎㄎ

他媽的....



突然想到一個問題

如果都羈押禁見了

被告都不能接觸任何人了

除了檢察官

那位啥還要偵查不公開

幹真扯""",[問卦] 有沒有楊大智檢察官的八卦?,abc9bitedi,Gossiping
2025-06-19 22:08:42,"""作者manhaspen (男人有筆)看板Gossiping標題[問卦] 抬轎的八卦？時間Thu Jun 19 22:08:42 2025
有錢有地位的人，總是在做人抬人的事情。


沒錢搶位子的人，總是製造人踩人的情況。


股票跌需要人抬轎；高官來自然也有人抬轎。


有沒有抬轎的八卦？""",[問卦] 抬轎的八卦？,manhaspen,Gossiping
2025-06-19 22:08:44,"""作者k99t (聖誕小雞)看板Gossiping標題[問卦] 現在PTT八卦版是不是已經沒人再用了？時間Thu Jun 19 22:08:44 2025
真的很傻眼
已經我隨便亂發一篇文章
都會很多人回覆

但我剛剛發了一篇文章
卻完全沒人回欸
現在CD到了 我又發一篇文

相信也沒人會回吧...""",[問卦] 現在PTT八卦版是不是已經沒人再用了？,k99t,Gossiping
2025-06-19 22:08:49,"""作者ai770116 (東方的神秘力量)看板Gossiping標題[問卦] 為什麼你覺得沒實戰的解放軍比美軍強時間Thu Jun 19 22:08:49 2025
八卦普遍認為，解放軍比美軍強

發生戰爭的時候

美軍會被痛宰

所以不管美軍會不會幫台灣打仗

中國都會成功武統台灣

或是即便戰場在台灣以外的地方

也是解放軍會贏


可是美軍1990年代至今，一直有在實戰

解放軍則是相反，1990年代至今

除了少數聯合國維和部隊人員之外

根本沒有大部隊實戰的經驗

解放軍有實戰經驗的將軍，大概都死了

部隊沒有實戰經驗

指揮體系也沒有實戰經驗


為什麼你覺得解放軍會贏美軍？""",[問卦] 為什麼你覺得沒實戰的解放軍比美軍強,ai770116,Gossiping
2025-06-19 22:10:26,"""作者Waitaha (球棒俠)看板Gossiping標題[新聞] 快訊／威力彩下期飆15.5億！ 今晚邁入連時間Thu Jun 19 22:10:26 2025

1.媒體來源:
ETTODAY

2.記者署名:
記者陳瑩欣、柯沛辰／台北報導

3.完整新聞標題:
快訊／威力彩下期飆15.5億！ 今晚邁入連33槓


4.完整新聞內文:
威力彩今晚頭獎未送出，邁入連33槓，下期（6/23）預估銷售5.0~6.0億元，頭獎累積金
額預估上看15.5億元。

台彩19日晚間開出第114000049期威力彩，第一區獎號由小到大依序為01、07、20、21、
36、38，第二區06。


關鍵字： 威力彩 ﹑ 台彩 ﹑ 威力彩開獎


5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:
https://finance.ettoday.net/news/2981705

6.備註:
※ 一個人一天只能張貼一則新聞(以天為單位)，被刪或自刪也算額度內，超貼者水桶，請注意
※ 備註請勿張貼三日內新聞(包含連結、標題等)""",[新聞] 快訊／威力彩下期飆15.5億！ 今晚邁入連,Waitaha,Gossiping
2025-06-19 22:10:18,"""作者BlitzerBrian (W*A*R-3rd-PFC_Brian.S)看板Gossiping標題[新聞] 北韓譴責以色列對伊朗的襲擊，稱之為反人類罪行時間Thu Jun 19 22:10:18 2025
備註請放最後面 違者新聞文章刪除

1.媒體來源:
※ 例如蘋果日報、自由時報（請參考版規下方的核准媒體名單）
※ Yahoo、MSN、LINE等非直接官方新聞連結不被允許
CNA

2.記者署名:
※ 若新聞沒有記者名字或編輯名字，請勿張貼，否則會被水桶14天
※ 外電至少要有來源或編輯 如:法新社
亞洲新聞台

3.完整新聞標題:
※ 標題沒有完整寫出來""",[新聞] 北韓譴責以色列對伊朗的襲擊，稱之為反人類罪行,BlitzerBrian,Gossiping
2025-06-19 22:10:33,"""作者smallpig02 (小豬二號)看板Gossiping標題[問卦] 那個霸王是被嘴說是猴子對吧?時間Thu Jun 19 22:10:33 2025
那個什麼一個人可以萬人敵的

漢軍再多人都搞不過他的

西楚霸王

有一天有個傢伙跑來找霸王聊天

聊著聊著

突然說出來的那句成語

484指著霸王的面,說霸王是猴子啊??

.............

而且還說是猴子偷學人類洗澡戴冠

484這意思啊?

金靠北捏

原來那麼多年前就指稱別人是吱吱,還有這招啊?""",[問卦] 那個霸王是被嘴說是猴子對吧?,smallpig02,Gossiping
2025-06-19 22:11:37,"""作者theskyofblue (天空藍)看板Gossiping標題Re: [問卦] 脆熱議：我在中國被消失時間Thu Jun 19 22:11:37 2025
※ 引述《viabu (落磯山泡沫化)》之銘言：
: 台女拍影片控訴在中國被消失
: 影片採用與bbc拍攝新疆同等級的灰黑色濾鏡
: 故事開始：
: 台女說去泰國旅遊喝了含有大麻成份的飲料
: 過*10天* 去了上海
: 入境通關被攔下要求去驗尿
: 結果陽性被拘留
: 4天後放她回台
: 就錄了影片控訴
: 有脆友貼了使用大麻殘留時間表打臉她
: 只喝含大麻的飲料 10天後就代謝完了
: 隨後台女改口 我是有抽啦
: 但是中國還是很可怕啦
: 台女是不是該慶幸她不是去新加坡？
: 不然有可能是死刑耶
: 搞不懂每個國家的法律
: 還有臉控訴？
: 聳動的標題+濾鏡 是bbc看多了膩
: 有掛？

其實這件事姑且不論她是不是毒蟲

我是覺得以常理來說

中國如果真的把你當毒蟲

不會只關妳十天

當然以高標來說

去中國前是不是不能呼麻

就算不是泰國

歐美也有一些國家可以合法呼麻

這個女的到底是個案

還是中國對異國遊客的不友善

看有沒有後續吧

Q""",Re: [問卦] 脆熱議：我在中國被消失,theskyofblue,Gossiping
2025-06-19 22:11:40,"""作者Marle (馬雷)看板Gossiping標題[問卦] 中國文學自由嗎〓〓？時間Thu Jun 19 22:11:40 2025


乳題 色色的文學

或是文青的文學

在中國有創作自由嗎？

會不會寫到有地雷被抓啊？

以前的國語課本應該很多作家是中國的

所以應該還好吧？

例如先天下之憂而憂…後天下之樂而樂…

故鄉的桂花雨…

有沒有八卦？〓〓⊙o⊙〓〓？""",[問卦] 中國文學自由嗎〓〓？,Marle,Gossiping
2025-06-19 22:14:03,"""作者a128a128 ( )看板Gossiping標題[問卦] 台灣威力彩又沒人中了時間Thu Jun 19 22:14:03 2025
https://i.imgur.com/pLmLWF8.jpeg

14億的頭獎又沒人中啦

反而二獎有兩人中獎

這兩個人是不是幹得要死早知道第二區包牌？

一定是在等我明天回台灣啦，等我中獎就退休回台灣買房養老啦""",[問卦] 台灣威力彩又沒人中了,a128a128,Gossiping
2025-06-19 22:16:10,"""作者bb10181128 (bb)看板Gossiping標題[問卦] 以色列安全部長：舉報看半島電視的人時間Thu Jun 19 22:16:10 2025
以色列極右翼國家安全部長伊塔瑪。本。格維爾（Itamar Ben-Gvir）在2025年6月19日公
開呼籲民眾舉報任何收看半島電視台（Al Jazeera）的人，並要求將其通報警方。

部長稱半島電視台對以色列國家安全構成「威脅」，並敦促警方對在以色列境內收看該頻
道的人採取行動。

https://i.imgur.com/QDfmT3x.jpeg

美國人的爸爸、小祖宗怎麼跟某島國的政府越來越像….""",[問卦] 以色列安全部長：舉報看半島電視的人,bb10181128,Gossiping
2025-06-19 22:16:45,"""作者Balhae (Balhae)看板Gossiping標題Re: [問卦] 逢甲碟仙2027兩岸統一時間Thu Jun 19 22:16:45 2025
晚上看YT被推播逢甲碟仙主題的短片

訪問到當年BBS發碟仙經驗文的作者廖冠傑助理教授。

現在直播那麼方便，
但怎麼沒網紅再用手機直播玩碟仙再問一次？
阿館 錫蘭 八炯 波特王 約個午夜獻出食指玩一次，應該會有爆高流量吧？

https://reurl.cc/paz4qe
※ 引述《sekai ( )》之銘言：
: 這下預言愈來愈真了吧？
: 1. 前美軍印太司令戴維森（Philip Davidson）上將2021年時曾警告，中共可能在2027
: 年對台灣採取武力行動
: 2. 前美軍印太司令部司令阿基里諾（John Aquilino）2024年受訪時提到，中共目標是
: 在2027年之前具備侵略台灣的能力。
: 3. 美軍戰略司令部（U.S. Strategic Command）總司令柯頓（Anthony J. Cotton）在
: 年度國防大會上就公開表示，中國解放軍正以前所未有的速度進行軍備擴張，加上不斷收
: 到訊息指稱中國國家主席習近平已下令解放軍，必須在2027年具備攻台能力
: 4. 美國印太司令部司令帕帕羅上將透露，根據美國情報，大陸國家主席習近平已指示
: 解放軍在2027年前做好攻台準備，但他強調這是一個準備期限，而非行動時間表。
: 他表示，解放軍在火箭部隊和支援情報、監視及偵察的衛星系統等領域，已達到2027年
: 的目標。
: 5.美國參謀首長聯席會主席密利將軍曾明白指出：2027年大陸就會具備武力統一台灣的
: 能力。(這人在川普上台之後被拔官)
: 6. 習近平確實反覆強調2027年的重要性，他多次稱要「到2027年實現建軍一百年奮鬥目
: 標，全面提高捍衛國家主權、安全、發展利益戰略能力」，並警告中國共產黨和其武裝
: 力量，要為一場重大衝突做好準備。
: 6.「漢光41號」演習，以2027年共軍犯台可能行動為想定發展基礎
: 7. 美眾議院在5/15舉行關心台灣安全的聽證會，聲稱習近平已下令解放軍在2027年攻台
: 8. 賴清德在近日訪談中說兩岸合併，有好條件的話當然可以談
: 加一個
: 9. 民進黨38週年黨慶的時候，謝長廷說民進黨將執政XX年，因擔心會有爭議
: 將數字用xx遮蔽。(為什麼挑在這個時候說，又說擔心有爭議呢)
: 是不是真的要2027兩岸統一了？""",Re: [問卦] 逢甲碟仙2027兩岸統一,Balhae,Gossiping
2025-06-19 22:18:13,"""作者snakei14702 (阿中是我們的神)看板Gossiping標題Re: [新聞] 陳政谷贏了 羈押屆滿拒交保 當庭釋放時間Thu Jun 19 22:18:13 2025
這個應該才是台灣司法的正常現象吧？

台灣因為經歷過戒嚴跟228

法院在什麼搜查什麼羈押

都非常困難

阿不知道最近有一個為什麼特別簡單

這個可能要問五樓了""",Re: [新聞] 陳政谷贏了 羈押屆滿拒交保 當庭釋放,snakei14702,Gossiping
2025-06-19 22:18:56,"""作者jacknavarra (阿姆羅)看板Gossiping標題[問卦] 台灣新權貴階級，無法可管？時間Thu Jun 19 22:18:56 2025
台灣有一批新權貴階級

買賣大麻，搞詐騙 勾結法官律師檢察官

不用去查，不用羈押禁見，要出境請自便

有這群新權貴集團的八卦嗎？""",[問卦] 台灣新權貴階級，無法可管？,jacknavarra,Gossiping
2025-06-19 22:21:03,"""作者godgan (大俠巴西龜是問題放在前4)看板Gossiping標題[問卦] 爆漿甜甜圈是下一個蛋塔工廠嗎？時間Thu Jun 19 22:21:03 2025

蛋塔工廠風光的時候全台灣都在排
藝人董志成也整天在電視上面打廣告
這個既視感簡直就跟現在的阿Ken 一樣

這兩年莫名其妙紅起來的爆漿甜甜圈也是一家一家的開
阿Ken 也開
日本的品牌也要進來台灣了
我們這裡鄉下的麵包店也開始賣了
好像每個人都趕著進場分杯羹一樣
是怎樣
這種一窩蜂的東西真的有那麼好吃/好賺嗎？
甜甜圈裡面擠一些奶油，這樣一顆賣8、90
我是不懂啦
是說這個東西到底是怎麼紅起來的
為什麼這兩年會莫名其妙就爆紅了

大家怎麼看
爆漿甜甜圈會是下一個蛋塔工廠
還是像手搖飲市場一樣，從此在台灣有一席之地""",[問卦] 爆漿甜甜圈是下一個蛋塔工廠嗎？,godgan,Gossiping
2025-06-19 22:24:19,"""作者oinmrr (南崁半仙哥)看板Gossiping標題[問卦] 欸欸，甲甲高潮時也會噴水嗎？時間Thu Jun 19 22:24:19 2025
欸欸

就是啦

大家應該看過日本片片

很多都有女優被摳到噴水的橋段

後面很多人也都說其實噴的是尿

那很好奇呀

要是甲甲也這樣摳的話

也會噴水嗎？

那噴的又是啥水？

這在甲甲眾多的八卦版應該有不少人可以解答吧？

有沒有八卦""",[問卦] 欸欸，甲甲高潮時也會噴水嗎？,oinmrr,Gossiping
2025-06-19 22:24:57,"""作者w1230319 (龜山下智久)看板Gossiping標題[問卦] 高敏感人（HSP)怎麼調適心情的？時間Thu Jun 19 22:24:57 2025

高敏感人HSP容易感到疲憊

對光、聲音、味道、共情能力都很強

這些外界刺激就像放大器

感官體驗比平常人更強烈5倍

請問你們都如何調適心情？""",[問卦] 高敏感人（HSP)怎麼調適心情的？,w1230319,Gossiping
